TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;015;709.00;2000;1
Census Block;51;015;709.00;2001;1
Census Block;51;015;709.00;2002;1
Census Block;51;015;709.00;2003;1
Census Block;51;015;709.00;2004;1
Census Block;51;015;709.00;2005;1
Census Block;51;015;709.00;2006;1
Census Block;51;015;709.00;2007;1
Census Block;51;015;709.00;2008;1
Census Block;51;015;709.00;2009;1
Census Block;51;015;709.00;2010;1
Census Block;51;015;709.00;2026;1
Census Block;51;015;709.00;2027;1
Census Block;51;015;709.00;2028;1
Census Block;51;015;709.00;2029;1
Census Block;51;015;709.00;2030;1
Census Block;51;015;709.00;2031;1
Census Block;51;015;709.00;2032;1
Census Block;51;015;709.00;2033;1
Census Block;51;015;709.00;2034;1
Census Block;51;015;709.00;2035;1
Census Block;51;015;709.00;2036;1
Census Block;51;015;709.00;2037;1
Census Block;51;015;709.00;2038;1
Census Block;51;015;709.00;2039;1
Census Block;51;015;709.00;3000;1
Census Block;51;015;709.00;3001;1
Census Block;51;015;709.00;3002;1
Census Block;51;015;709.00;3003;1
Census Block;51;015;709.00;3004;1
Census Block;51;015;709.00;3005;1
Census Block;51;015;709.00;3006;1
Census Block;51;015;709.00;3007;1
Census Block;51;015;709.00;3008;1
Census Block;51;015;709.00;3009;1
Census Block;51;015;709.00;3010;1
Census Block;51;015;709.00;3011;1
Census Block;51;015;709.00;3012;1
Census Block;51;015;709.00;3013;1
Census Block;51;015;709.00;3014;1
Census Block;51;015;709.00;3015;1
Census Block;51;015;709.00;3016;1
Census Block;51;015;709.00;3017;1
Census Block;51;015;709.00;3018;1
Census Block;51;015;709.00;3019;1
Census Block;51;015;709.00;3020;1
Census Block;51;015;709.00;3021;1
Census Block;51;015;709.00;3022;1
Census Block;51;015;709.00;3023;1
Census Block;51;015;709.00;3024;1
Census Block;51;015;709.00;3030;1
Census Block;51;015;709.00;3031;1
